Store,DayOfWeek,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,Day,Week,Quarter,DayName,Lag_1,Lag_7,Rolling_Mean_7,Rolling_STD_7,IsWeekend,Month_Start,Month_End,Sales
27,5,577,1,1,0,1,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,1,9,2,1,0,2128.0,6134.0,4192.0,2712.2080180792423,0,0,0,4349
27,6,1181,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,1,10,2,1,2,4349.0,6386.0,4415.857142857143,2975.3749023482414,1,0,0,7953
27,7,0,0,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,1,11,2,1,3,7953.0,0.0,4415.857142857143,2975.3749023482414,1,0,0,0
27,1,416,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,1,12,3,1,1,0.0,3040.0,4436.857142857143,2964.5447895965085,0,0,0,3187
27,2,1160,1,1,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,1,13,3,1,5,3187.0,8015.0,4704.857142857143,3395.4124653013523,0,0,0,9891
27,3,1037,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,1,14,3,1,6,9891.0,5426.0,5670.428571428572,4436.19859253178,0,0,0,12185
27,4,938,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,1,15,3,1,4,12185.0,2128.0,6965.0,4550.908517354896,0,0,0,11190
27,5,538,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,1,16,3,1,0,11190.0,4349.0,7095.571428571428,4475.8354101829555,0,0,0,5263
27,6,554,1,0,0,1,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,1,17,3,1,2,5263.0,7953.0,6613.428571428572,4549.2557214392355,1,0,0,4578
27,7,0,0,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,1,18,3,1,3,4578.0,0.0,6613.428571428572,4549.2557214392355,1,0,0,0
27,1,1042,1,1,0,1,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,1,19,4,1,1,0.0,3187.0,7903.428571428572,4693.706170932265,0,0,0,12217
27,2,608,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,1,20,4,1,5,12217.0,9891.0,7032.142857142857,4827.4337360745285,0,0,0,3792
27,3,867,1,1,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,1,21,4,1,6,3792.0,12185.0,6474.857142857143,4333.31929851207,0,0,0,8284
27,4,1060,1,0,0,1,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,1,22,4,1,4,8284.0,11190.0,6031.428571428572,3908.3829502384083,0,0,0,8086
27,5,1133,1,0,0,1,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,1,23,4,1,0,8086.0,5263.0,6920.285714285715,4383.173002680657,0,0,0,11485
27,6,712,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,1,24,4,1,2,11485.0,4578.0,7431.857142857143,4271.795228728839,1,0,0,8159
27,7,0,0,0,0,1,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,1,25,4,1,3,8159.0,0.0,7431.857142857143,4271.795228728839,1,0,0,0
27,1,582,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,1,26,5,1,1,0.0,12217.0,6654.428571428572,3714.6670939732426,0,0,0,6775
27,2,399,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,1,27,5,1,5,6775.0,3792.0,6460.428571428572,3918.9194453379127,0,0,0,2434
27,3,704,1,1,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,1,28,5,1,6,2434.0,8284.0,6113.142857142857,3837.2490766420765,0,0,0,5853
27,4,1007,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,1,29,5,1,4,5853.0,8086.0,5852.714285714285,3741.7111377142983,0,0,0,6263
27,5,1160,1,1,0,1,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,1,30,5,1,0,6263.0,11485.0,6261.0,4531.332438330547,0,0,0,14343
27,6,815,1,0,0,1,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,1,31,5,1,2,14343.0,8159.0,6105.285714285715,4473.599844803798,1,0,1,7069
27,7,0,0,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,2,1,5,1,3,7069.0,0.0,6105.285714285715,4473.599844803798,1,1,0,0
27,1,474,1,1,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,2,2,6,1,1,0.0,6775.0,5816.571428571428,4488.365287315744,0,0,0,4754
27,2,0,0,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,2,3,6,1,5,4754.0,2434.0,5468.857142857143,4871.976239288372,0,0,0,0
27,3,952,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,2,4,6,1,6,0.0,5853.0,5502.428571428572,4875.872532417244,0,0,0,6088
27,4,1022,1,1,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,2,5,6,1,4,6088.0,6263.0,5620.0,4907.0912293672845,0,0,0,7086
27,5,767,1,0,0,1,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,2,6,6,1,0,7086.0,14343.0,4463.285714285715,3146.7575223969666,0,0,0,6246
27,6,565,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,2,7,6,1,2,6246.0,7069.0,3953.285714285714,2936.3213217837542,1,0,0,3499
27,7,0,0,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,2,8,6,1,3,3499.0,0.0,3953.285714285714,2936.3213217837542,1,0,0,0
27,1,757,1,1,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,2,9,7,1,1,0.0,4754.0,4130.714285714285,3028.8355691192437,0,0,0,5996
27,2,321,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,2,10,7,1,5,5996.0,0.0,4546.142857142857,2525.444939581367,0,0,0,2908
27,3,976,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,2,11,7,1,6,2908.0,6088.0,5296.714285714285,3608.5565310931784,0,0,0,11342
27,4,973,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,2,12,7,1,4,11342.0,7086.0,5220.571428571428,3569.925482749037,0,0,0,6553
27,5,656,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,2,13,7,1,0,6553.0,6246.0,5301.285714285715,3603.206059159246,0,0,0,6811
27,6,537,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,2,14,7,1,2,6811.0,3499.0,5696.428571428572,3523.4005760128407,1,0,0,6265
27,7,0,0,0,0,1,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,2,15,7,1,3,6265.0,0.0,5696.428571428572,3523.4005760128407,1,0,0,0
27,1,433,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,2,16,8,1,1,0.0,5996.0,5407.571428571428,3577.2209351740653,0,0,0,3974
27,2,559,1,0,0,1,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,2,17,8,1,5,3974.0,2908.0,5533.142857142857,3489.1994033288597,0,0,0,3787
27,3,537,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,2,18,8,1,6,3787.0,11342.0,4749.428571428572,2418.988552897184,0,0,0,5856
27,4,661,1,1,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,2,19,8,1,4,5856.0,6553.0,5006.285714285715,2719.241665997201,0,0,0,8351
27,5,1168,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,2,20,8,1,0,8351.0,6811.0,5656.142857142857,3617.5991775656694,0,0,0,11360
27,6,939,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,2,21,8,1,2,11360.0,6265.0,5861.285714285715,3697.7085568536318,1,0,0,7701
27,7,0,0,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,2,22,8,1,3,7701.0,0.0,5861.285714285715,3697.7085568536318,1,0,0,0
27,1,748,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,2,23,9,1,1,0.0,3974.0,6240.571428571428,3606.910629016789,0,0,0,6629
27,2,344,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,2,24,9,1,5,6629.0,3787.0,6130.0,3705.186634975356,0,0,0,3013
27,3,988,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,2,25,9,1,6,3013.0,5856.0,6587.142857142857,3859.9220816216584,0,0,0,9056
27,4,1045,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,2,26,9,1,4,9056.0,8351.0,7178.428571428572,4447.45600904393,0,0,0,12490
27,5,1148,1,1,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,2,27,9,1,0,12490.0,11360.0,7370.428571428572,4680.946159953237,0,0,0,12704
27,6,1017,1,0,0,1,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,2,28,9,1,2,12704.0,7701.0,7890.0,4919.522436172033,1,0,1,11338
27,7,0,0,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,3,1,9,1,3,11338.0,0.0,7890.0,4919.522436172033,1,1,0,0
27,1,539,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,3,2,10,1,1,0.0,6629.0,7424.857142857143,5204.307012099736,0,0,0,3373
27,2,544,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,3,3,10,1,5,3373.0,3013.0,7916.428571428572,4869.898214444284,0,0,0,6454
27,3,373,1,1,0,1,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,3,4,10,1,6,6454.0,9056.0,7340.0,4950.664029535163,0,0,0,5021
27,4,330,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,3,5,10,1,4,5021.0,12490.0,6017.428571428572,4567.33408226808,0,0,0,3232
27,5,305,1,1,0,1,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,3,6,10,1,0,3232.0,12704.0,4743.0,3513.699380045669,0,0,0,3783
27,6,467,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,3,7,10,1,2,3783.0,11338.0,3594.5714285714284,1976.3347268064008,1,0,0,3299
27,7,0,0,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,3,8,10,1,3,3299.0,0.0,3594.5714285714284,1976.3347268064008,1,0,0,0
27,1,1155,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,3,9,11,1,1,0.0,3373.0,4064.5714285714284,2282.369153397612,0,0,0,6663
27,2,956,1,1,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,3,10,11,1,5,6663.0,6454.0,4929.0,3906.3209886882887,0,0,0,12505
27,3,1042,1,1,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,3,11,11,1,6,12505.0,5021.0,5610.142857142857,4318.941013279814,0,0,0,9789
27,4,837,1,1,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,3,12,11,1,4,9789.0,3232.0,6319.714285714285,4270.864187112708,0,0,0,8199
27,5,1195,1,1,0,1,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,3,13,11,1,0,8199.0,3783.0,7722.0,4868.776882681454,0,0,0,13599
27,6,960,1,0,0,1,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,3,14,11,1,2,13599.0,3299.0,8696.0,4504.854677641296,1,0,0,10117
27,7,0,0,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,3,15,11,1,3,10117.0,0.0,8696.0,4504.854677641296,1,0,0,0
27,1,444,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,3,16,12,1,1,0.0,6663.0,8447.0,4680.693930035019,0,0,0,4920
27,2,966,1,1,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,3,17,12,1,5,4920.0,12505.0,7843.0,4329.380209683598,0,0,0,8277
27,3,713,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,3,18,12,1,6,8277.0,9789.0,7085.571428571428,4395.473651274412,0,0,0,4487
27,4,511,1,1,0,1,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,3,19,12,1,4,4487.0,8199.0,6513.142857142857,4486.283592929728,0,0,0,4192
27,5,1044,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,3,20,12,1,0,4192.0,13599.0,5945.0,3604.5471282811645,0,0,0,9622
27,6,501,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,3,21,12,1,2,9622.0,10117.0,5353.0,3111.765629563596,1,0,0,5973
27,7,0,0,0,0,1,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,3,22,12,1,3,5973.0,0.0,5353.0,3111.765629563596,1,0,0,0
27,1,872,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,3,23,13,1,1,0.0,4920.0,5811.571428571428,3269.8302125718405,0,0,0,8130
27,2,504,1,1,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,3,24,13,1,5,8130.0,8277.0,5522.0,3100.474641083199,0,0,0,6250
27,3,610,1,0,0,1,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,3,25,13,1,6,6250.0,4487.0,5880.857142857143,3106.0830869210713,0,0,0,6999
27,4,1195,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,3,26,13,1,4,6999.0,4192.0,6572.428571428572,3204.74600434745,0,0,0,9033
27,5,354,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,3,27,13,1,0,9033.0,9622.0,5508.285714285715,3259.618265701557,0,0,0,2173
27,6,329,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,3,28,13,1,2,2173.0,5973.0,5192.285714285715,3313.827681814776,1,0,0,3761
27,7,0,0,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,3,29,13,1,3,3761.0,0.0,5192.285714285715,3313.827681814776,1,0,0,0
27,1,1159,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,3,30,14,1,1,0.0,8130.0,5937.714285714285,4469.98485136455,0,0,0,13348
27,2,338,1,1,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,3,31,14,1,5,13348.0,6250.0,5570.857142857143,4544.83631639877,0,0,1,3682
27,3,511,1,1,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,4,1,14,2,6,3682.0,6999.0,5393.0,4503.808388464145,0,1,0,5754
27,4,647,1,1,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,4,2,14,2,4,5754.0,9033.0,5255.142857142857,4387.078239123445,0,0,0,8068
27,5,641,1,0,0,1,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,4,3,14,2,0,8068.0,2173.0,6008.714285714285,4219.254701732906,0,0,0,7448
27,6,309,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,4,4,14,2,2,7448.0,3761.0,5930.285714285715,4272.762483229701,1,0,0,3212
27,7,0,0,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,4,5,14,2,3,3212.0,0.0,5930.285714285715,4272.762483229701,1,0,0,0
27,1,452,1,1,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,4,6,15,2,1,0.0,13348.0,4538.857142857143,2779.5984978992565,0,0,0,3608
27,2,369,1,1,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,4,7,15,2,5,3608.0,3682.0,4695.285714285715,2754.0341751865085,0,0,0,4777
27,3,300,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,4,8,15,2,6,4777.0,5754.0,4346.857142857143,2752.0513820646233,0,0,0,3315
27,4,723,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,4,9,15,2,4,3315.0,8068.0,4403.857142857143,2844.5459759905098,0,0,0,8467
27,5,995,1,0,0,0,2,0,15000.0,9.0,2008.0,1,1.0,2009.0,2,2015,4,10,15,2,0,8467.0,7448.0,5033.285714285715,3916.0611892685274,0,0,0,11854
29,4,1171,1,0,0,1,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,1,8,2,1,4,10848.0,5977.0,7674.285714285715,3742.0158432893586,0,0,0,11441
29,5,815,1,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,1,9,2,1,0,11441.0,7863.0,7747.0,3751.228154440445,0,0,0,8372
29,6,378,1,0,0,1,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,1,10,2,1,2,8372.0,7537.0,7238.571428571428,4016.259447842103,1,0,0,3978
29,7,0,0,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,1,11,2,1,3,3978.0,0.0,7238.571428571428,4016.2594478421024,1,0,0,0
29,1,427,1,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,1,12,3,1,1,0.0,8551.0,6372.285714285715,4327.891045851536,0,0,0,2487
29,2,1021,1,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,1,13,3,1,5,2487.0,7480.0,6971.142857142857,4773.771689435633,0,0,0,11672
29,3,588,1,1,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,1,14,3,1,6,11672.0,10848.0,6311.571428571428,4457.314694489753,0,0,0,6231
29,4,409,1,1,0,1,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,1,15,3,1,4,6231.0,11441.0,5443.285714285715,3840.946832674017,0,0,0,5363
29,5,876,1,0,0,1,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,1,16,3,1,0,5363.0,8372.0,5212.857142857143,3681.0164098416894,0,0,0,6759
29,6,987,1,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,1,17,3,1,2,6759.0,3978.0,5500.428571428572,3646.9403549250633,1,0,0,5991
29,7,0,0,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,1,18,3,1,3,5991.0,0.0,5500.428571428572,3646.9403549250633,1,0,0,0
29,1,368,1,1,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,1,19,4,1,1,0.0,2487.0,5792.571428571428,3441.4317203330183,0,0,0,4532
29,2,812,1,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,1,20,4,1,5,4532.0,11672.0,4882.142857142857,2270.6271107758903,0,0,0,5299
29,3,603,1,1,0,1,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,1,21,4,1,6,5299.0,6231.0,4719.285714285715,2197.461923392962,0,0,0,5091
29,4,533,1,1,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,1,22,4,1,4,5091.0,5363.0,4808.142857142857,2239.9936330691808,0,0,0,5985
29,5,739,1,1,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,1,23,4,1,0,5985.0,6759.0,5252.857142857143,2902.8100999187786,0,0,0,9872
29,6,456,1,0,0,1,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,1,24,4,1,2,9872.0,5991.0,5088.285714285715,2886.597634718406,1,0,0,4839
29,7,0,0,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,1,25,4,1,3,4839.0,0.0,5088.285714285715,2886.597634718406,1,0,0,0
29,1,660,1,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,1,26,5,1,1,0.0,4532.0,5538.571428571428,3027.750917603298,0,0,0,7684
29,2,978,1,1,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,1,27,5,1,5,7684.0,5299.0,5879.428571428572,3128.901024169287,0,0,0,7685
29,3,474,1,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,1,28,5,1,6,7685.0,5091.0,5912.857142857143,3120.311919694964,0,0,0,5325
29,4,808,1,1,0,1,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,1,29,5,1,4,5325.0,5985.0,5977.571428571428,3126.7484099376484,0,0,0,6438
29,5,1163,1,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,1,30,5,1,0,6438.0,9872.0,5694.428571428572,2786.543668964765,0,0,0,7890
29,6,749,1,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,1,31,5,1,2,7890.0,4839.0,5932.714285714285,2772.484067539776,1,0,1,6507
29,7,0,0,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,2,1,5,1,3,6507.0,0.0,5932.714285714285,2772.484067539776,1,1,0,0
29,1,732,1,0,0,1,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,2,2,6,1,1,0.0,7684.0,5858.428571428572,2724.2871151393497,0,0,0,7164
29,2,1108,1,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,2,3,6,1,5,7164.0,7685.0,6518.428571428572,3644.7030449289396,0,0,0,12305
29,3,1124,1,1,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,2,4,6,1,6,12305.0,5325.0,7364.0,3991.7618916964475,0,0,0,11244
29,4,407,1,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,2,5,6,1,4,11244.0,6438.0,7066.285714285715,4147.030371815705,0,0,0,4354
29,5,652,1,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,2,6,6,1,0,4354.0,7890.0,6979.285714285715,4133.234799132745,0,0,0,7281
29,6,1122,1,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,2,7,6,1,2,7281.0,6507.0,7028.714285714285,4128.711894133799,1,0,0,6853
29,7,0,0,0,0,1,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,2,8,6,1,3,6853.0,0.0,7028.714285714285,4128.7118941337985,1,0,0,0
29,1,773,1,1,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,2,9,7,1,1,0.0,7164.0,6989.142857142857,4128.526590628163,0,0,0,6887
29,2,789,1,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,2,10,7,1,5,6887.0,12305.0,6148.857142857143,3400.686471315824,0,0,0,6423
29,3,1157,1,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,2,11,7,1,6,6423.0,11244.0,5687.0,2750.815697206919,0,0,0,8011
29,4,514,1,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,2,12,7,1,4,8011.0,4354.0,5900.857142857143,2687.3712327955604,0,0,0,5851
29,5,672,1,1,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,2,13,7,1,0,5851.0,7281.0,5689.571428571428,2618.023163708502,0,0,0,5802
29,6,468,1,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,2,14,7,1,2,5802.0,6853.0,5081.714285714285,2791.1194716030855,1,0,0,2598
29,7,0,0,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,2,15,7,1,3,2598.0,0.0,5081.714285714285,2791.1194716030855,1,0,0,0
29,1,555,1,1,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,2,16,8,1,1,0.0,6887.0,5055.285714285715,2771.986875527231,0,0,0,6702
29,2,919,1,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,2,17,8,1,5,6702.0,6423.0,4950.0,2724.9779815624165,0,0,0,5686
29,3,501,1,1,0,1,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,2,18,8,1,6,5686.0,8011.0,4353.714285714285,2378.1358746075075,0,0,0,3837
29,4,695,1,1,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,2,19,8,1,4,3837.0,5851.0,4405.714285714285,2419.9439879389524,0,0,0,6215
29,5,1194,1,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,2,20,8,1,0,6215.0,5802.0,5616.571428571428,4479.322116017959,0,0,0,14278
29,6,750,1,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,2,21,8,1,2,14278.0,2598.0,5940.857142857143,4303.068998926673,1,0,0,4868
29,7,0,0,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,2,22,8,1,3,4868.0,0.0,5940.857142857143,4303.068998926673,1,0,0,0
29,1,971,1,1,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,2,23,9,1,1,0.0,6702.0,6414.428571428572,4574.642603786764,0,0,0,10017
29,2,849,1,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,2,24,9,1,5,10017.0,5686.0,6285.714285714285,4611.084243945441,0,0,0,4785
29,3,391,1,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,2,25,9,1,6,4785.0,3837.0,6359.285714285715,4569.422783178261,0,0,0,4352
29,4,644,1,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,2,26,9,1,4,4352.0,6215.0,6206.714285714285,4592.813578998016,0,0,0,5147
29,5,1190,1,1,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,2,27,9,1,0,5147.0,14278.0,6314.285714285715,4816.724049748809,0,0,0,15031
29,6,1039,1,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,2,28,9,1,2,15031.0,4868.0,6561.857142857143,4774.348207821022,1,0,1,6601
29,7,0,0,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,3,1,9,1,3,6601.0,0.0,6561.857142857143,4774.348207821022,1,1,0,0
29,1,320,1,1,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,3,2,10,1,1,0.0,10017.0,5737.857142857143,4572.105074199827,0,0,0,4249
29,2,477,1,1,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,3,3,10,1,5,4249.0,4785.0,5664.142857142857,4594.134609425784,0,0,0,4269
29,3,944,1,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,3,4,10,1,6,4269.0,4352.0,6612.285714285715,4949.343347498592,0,0,0,10989
29,4,1059,1,0,0,0,0,0,1500.0,5.0,0.0,1,10.0,2015.0,1,2015,3,5,10,1,4,10989.0,5147.0,7596.571428571428,5283.223948094032,0,0,0,12037
